id_transaccion,folio,codigo,monto,fecha,es_anomalia,cluster_anomalia,nivel_riesgo,mensaje_alerta,reglas_activadas,score_riesgo
681,9585,RENHAB,1581.3,2021-07-31,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 681 (folio 9585, código RENHAB, monto 1581.30): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'MCC', modificado por 'FJL'","usuario_mod_distinto: creado por 'MCC', modificado por 'FJL'",15
689,44958,PROPTI,48.0,2022-12-12,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 689 (folio 44958, código PROPTI, monto 48.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
796,60807,PROPTI,13.2,2023-06-03,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 796 (folio 60807, código PROPTI, monto 13.20): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
143,138787,DEPEFE,9500.0,2025-10-27,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 143 (folio 138787, código DEPEFE, monto 9500.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'PFV', modificado por '' (monto alto)","usuario_mod_distinto: creado por 'PFV', modificado por '' (monto alto)",15
193,86536,DEPHAB,565.0,2024-03-15,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 193 (folio 86536, código DEPHAB, monto 565.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'RSO', modificado por ''","usuario_mod_distinto: creado por 'RSO', modificado por ''",15
395,9645,RENHAB,1581.21,2021-07-29,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 395 (folio 9645, código RENHAB, monto 1581.21): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'MCC', modificado por ''","usuario_mod_distinto: creado por 'MCC', modificado por ''",15
359,9122,PROPTI,72.0,2021-07-23,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 359 (folio 9122, código PROPTI, monto 72.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'MCC', modificado por ''","usuario_mod_distinto: creado por 'MCC', modificado por ''",15
162,144288,EFE,4519.0,2026-01-03,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 162 (folio 144288, código EFE, monto 4519.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'RM2', modificado por '' (monto alto)","usuario_mod_distinto: creado por 'RM2', modificado por '' (monto alto)",15
367,32712,RENHAB,1507.5,2022-06-28,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 367 (folio 32712, código RENHAB, monto 1507.50): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'ALM', modificado por ''","usuario_mod_distinto: creado por 'ALM', modificado por ''",15
295,9684,RENHAB,1646.0,2021-07-31,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 295 (folio 9684, código RENHAB, monto 1646.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'MCC', modificado por ''","usuario_mod_distinto: creado por 'MCC', modificado por ''",15
415,76163,RENHAB,2082.97,2023-11-10,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 415 (folio 76163, código RENHAB, monto 2082.97): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
327,6358,RENHAB,1654.0,2021-06-11,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 327 (folio 6358, código RENHAB, monto 1654.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'MCC', modificado por ''","usuario_mod_distinto: creado por 'MCC', modificado por ''",15
419,123576,RENHAB,2101.92,2025-05-10,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 419 (folio 123576, código RENHAB, monto 2101.92): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'DOB', modificado por ''","usuario_mod_distinto: creado por 'DOB', modificado por ''",15
539,30127,PROPTI,48.0,2022-05-25,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 539 (folio 30127, código PROPTI, monto 48.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'ALM', modificado por ''","usuario_mod_distinto: creado por 'ALM', modificado por ''",15
564,18586,RENHAB,0.0,2021-12-25,True,MONTO_ATIPICO | USUARIO_MODIFICACION,MEDIO,"Alerta en transacción 564 (folio 18586, código RENHAB, monto 0.00): [MONTO_ATIPICO | USUARIO_MODIFICACION] — monto_atipico: monto_abs=0.00, z=-2.63 (umbral ±2.0) para código 'RENHAB'; usuario_mod_distinto: creado por 'ALM', modificado por ''","monto_atipico: monto_abs=0.00, z=-2.63 (umbral ±2.0) para código 'RENHAB' | usuario_mod_distinto: creado por 'ALM', modificado por ''",40
233,109272,TARCRE,2091.33,2024-11-25,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 233 (folio 109272, código TARCRE, monto 2091.33): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'VLN', modificado por ''","usuario_mod_distinto: creado por 'VLN', modificado por ''",15
136,63004,DEPHAB,2500.0,2023-06-21,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 136 (folio 63004, código DEPHAB, monto 2500.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'NO0', modificado por ''","usuario_mod_distinto: creado por 'NO0', modificado por ''",15
213,10211,RENHAB,1684.29,2021-08-07,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 213 (folio 10211, código RENHAB, monto 1684.29): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'MCC', modificado por ''","usuario_mod_distinto: creado por 'MCC', modificado por ''",15
707,116877,PROPTI,14.52,2025-02-28,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 707 (folio 116877, código PROPTI, monto 14.52): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
303,27213,PROPTI,72.0,2022-04-24,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 303 (folio 27213, código PROPTI, monto 72.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'AGH', modificado por ''","usuario_mod_distinto: creado por 'AGH', modificado por ''",15
457,147105,PROPTI,14.52,2026-02-13,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 457 (folio 147105, código PROPTI, monto 14.52): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
169,38879,TRANSF,5000.0,2022-08-31,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 169 (folio 38879, código TRANSF, monto 5000.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'MDS', modificado por '' (monto alto)","usuario_mod_distinto: creado por 'MDS', modificado por '' (monto alto)",15
179,37677,RENHAB,0.0,2022-08-22,True,MONTO_ATIPICO | USUARIO_MODIFICACION,MEDIO,"Alerta en transacción 179 (folio 37677, código RENHAB, monto 0.00): [MONTO_ATIPICO | USUARIO_MODIFICACION] — monto_atipico: monto_abs=0.00, z=-2.63 (umbral ±2.0) para código 'RENHAB'; usuario_mod_distinto: creado por 'ALM', modificado por ''","monto_atipico: monto_abs=0.00, z=-2.63 (umbral ±2.0) para código 'RENHAB' | usuario_mod_distinto: creado por 'ALM', modificado por ''",40
519,92969,RENHAB,2230.48,2024-05-16,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 519 (folio 92969, código RENHAB, monto 2230.48): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
939,36085,PROPTI,72.0,2022-07-29,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 939 (folio 36085, código PROPTI, monto 72.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'ALM', modificado por 'RFR'","usuario_mod_distinto: creado por 'ALM', modificado por 'RFR'",15
414,147409,RENHAB,0.0,2026-02-16,True,MONTO_ATIPICO | USUARIO_MODIFICACION,MEDIO,"Alerta en transacción 414 (folio 147409, código RENHAB, monto 0.00): [MONTO_ATIPICO | USUARIO_MODIFICACION] — monto_atipico: monto_abs=0.00, z=-2.63 (umbral ±2.0) para código 'RENHAB'; usuario_mod_distinto: creado por 'CQ3', modificado por ''","monto_atipico: monto_abs=0.00, z=-2.63 (umbral ±2.0) para código 'RENHAB' | usuario_mod_distinto: creado por 'CQ3', modificado por ''",40
134,117260,DEPHAB,5034.38,2025-03-03,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 134 (folio 117260, código DEPHAB, monto 5034.38): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'DLU', modificado por '' (monto alto)","usuario_mod_distinto: creado por 'DLU', modificado por '' (monto alto)",15
341,98405,RENHAB,1623.07,2024-07-05,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 341 (folio 98405, código RENHAB, monto 1623.07): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'VN2', modificado por ''","usuario_mod_distinto: creado por 'VN2', modificado por ''",15
326,112742,PROPTI,14.52,2025-01-08,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 326 (folio 112742, código PROPTI, monto 14.52): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'AQX', modificado por ''","usuario_mod_distinto: creado por 'AQX', modificado por ''",15
164,104688,PROPTI,58.08,2024-09-24,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 164 (folio 104688, código PROPTI, monto 58.08): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
777,88615,RENHAB,2442.31,2024-04-01,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 777 (folio 88615, código RENHAB, monto 2442.31): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
102,DEP104,TRANSF,4977.61,2021-04-28,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 102 (folio DEP104, código TRANSF, monto 4977.61): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'IVL', modificado por '' (monto alto)","usuario_mod_distinto: creado por 'IVL', modificado por '' (monto alto)",15
92,103255,RENHAB,0.0,2024-08-26,True,MONTO_ATIPICO | USUARIO_MODIFICACION,MEDIO,"Alerta en transacción 92 (folio 103255, código RENHAB, monto 0.00): [MONTO_ATIPICO | USUARIO_MODIFICACION] — monto_atipico: monto_abs=0.00, z=-2.63 (umbral ±2.0) para código 'RENHAB'; usuario_mod_distinto: creado por 'EGT', modificado por ''","monto_atipico: monto_abs=0.00, z=-2.63 (umbral ±2.0) para código 'RENHAB' | usuario_mod_distinto: creado por 'EGT', modificado por ''",40
407,108028,RENHAB,2552.88,2024-11-19,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 407 (folio 108028, código RENHAB, monto 2552.88): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'ISU', modificado por '' (monto alto)","usuario_mod_distinto: creado por 'ISU', modificado por '' (monto alto)",15
329,43704,RENHAB,1797.49,2022-11-21,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 329 (folio 43704, código RENHAB, monto 1797.49): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
760,54592,RENHAB,5311.8,2023-04-06,True,MONTO_ATIPICO | USUARIO_MODIFICACION,MEDIO,"Alerta en transacción 760 (folio 54592, código RENHAB, monto 5311.80): [MONTO_ATIPICO | USUARIO_MODIFICACION] — monto_atipico: monto_abs=5311.80, z=3.88 (umbral ±2.0) para código 'RENHAB'; usuario_mod_distinto: creado por 'EGT', modificado por '' (monto alto)","monto_atipico: monto_abs=5311.80, z=3.88 (umbral ±2.0) para código 'RENHAB' | usuario_mod_distinto: creado por 'EGT', modificado por '' (monto alto)",40
307,12481,RENHAB,1388.0,2021-09-21,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 307 (folio 12481, código RENHAB, monto 1388.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'ALM', modificado por ''","usuario_mod_distinto: creado por 'ALM', modificado por ''",15
167,89873,PROPTI,58.08,2024-04-14,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 167 (folio 89873, código PROPTI, monto 58.08): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
194,32688,RENHAB,1422.32,2022-06-27,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 194 (folio 32688, código RENHAB, monto 1422.32): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'ALM', modificado por ''","usuario_mod_distinto: creado por 'ALM', modificado por ''",15
373,138618,RENHAB,2789.88,2025-10-26,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 373 (folio 138618, código RENHAB, monto 2789.88): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por '' (monto alto)","usuario_mod_distinto: creado por 'EGT', modificado por '' (monto alto)",15
632,46284,RENHAB,0.0,2022-12-31,True,MONTO_ATIPICO | USUARIO_MODIFICACION,MEDIO,"Alerta en transacción 632 (folio 46284, código RENHAB, monto 0.00): [MONTO_ATIPICO | USUARIO_MODIFICACION] — monto_atipico: monto_abs=0.00, z=-2.63 (umbral ±2.0) para código 'RENHAB'; usuario_mod_distinto: creado por 'ALM', modificado por ''","monto_atipico: monto_abs=0.00, z=-2.63 (umbral ±2.0) para código 'RENHAB' | usuario_mod_distinto: creado por 'ALM', modificado por ''",40
460,21949,RENHAB,2623.5,2022-02-11,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 460 (folio 21949, código RENHAB, monto 2623.50): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'AGH', modificado por '' (monto alto)","usuario_mod_distinto: creado por 'AGH', modificado por '' (monto alto)",15
392,114792,PROPTI,58.08,2025-02-01,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 392 (folio 114792, código PROPTI, monto 58.08): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
278,17829,PROPTI,24.0,2021-12-15,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 278 (folio 17829, código PROPTI, monto 24.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'ALM', modificado por 'LBB'","usuario_mod_distinto: creado por 'ALM', modificado por 'LBB'",15
65,19558,TRANSF,4752.68,2022-01-06,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 65 (folio 19558, código TRANSF, monto 4752.68): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'IVL', modificado por '' (monto alto)","usuario_mod_distinto: creado por 'IVL', modificado por '' (monto alto)",15
95,64737,DEPHAB,2653.5,2023-07-08,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 95 (folio 64737, código DEPHAB, monto 2653.50): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'VLN', modificado por '' (monto alto)","usuario_mod_distinto: creado por 'VLN', modificado por '' (monto alto)",15
610,106601,RENHAB,2460.88,2024-10-26,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 610 (folio 106601, código RENHAB, monto 2460.88): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
309,126929,RENHAB,2900.78,2025-06-07,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 309 (folio 126929, código RENHAB, monto 2900.78): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por '' (monto alto)","usuario_mod_distinto: creado por 'EGT', modificado por '' (monto alto)",15
61,48093,DEPHAB,0.0,2023-01-26,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 61 (folio 48093, código DEPHAB, monto 0.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'IVL', modificado por ''","usuario_mod_distinto: creado por 'IVL', modificado por ''",15
651,36661,RENHAB,2660.03,2022-08-05,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 651 (folio 36661, código RENHAB, monto 2660.03): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'ALM', modificado por '' (monto alto)","usuario_mod_distinto: creado por 'ALM', modificado por '' (monto alto)",15
289,25633,RENHAB,1573.5,2022-04-03,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 289 (folio 25633, código RENHAB, monto 1573.50): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'AGH', modificado por ''","usuario_mod_distinto: creado por 'AGH', modificado por ''",15
225,32165,RENHAB,1507.5,2022-06-22,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 225 (folio 32165, código RENHAB, monto 1507.50): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'ALM', modificado por ''","usuario_mod_distinto: creado por 'ALM', modificado por ''",15
175,43287,RENHAB,2268.0,2022-11-23,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 175 (folio 43287, código RENHAB, monto 2268.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
1,145390,TARCRE,4085.46,2026-01-17,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 1 (folio 145390, código TARCRE, monto 4085.46): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'LAR', modificado por '' (monto alto)","usuario_mod_distinto: creado por 'LAR', modificado por '' (monto alto)",15
116,DEP107,TRANSF,2254.0,2021-07-09,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 116 (folio DEP107, código TRANSF, monto 2254.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'LAS', modificado por ''","usuario_mod_distinto: creado por 'LAS', modificado por ''",15
732,96537,RENHAB,2276.73,2024-06-16,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 732 (folio 96537, código RENHAB, monto 2276.73): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
709,25197,PROPTI,48.0,2022-03-28,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 709 (folio 25197, código PROPTI, monto 48.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'AGH', modificado por ''","usuario_mod_distinto: creado por 'AGH', modificado por ''",15
224,50545,PROPTI,13.2,2023-02-27,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 224 (folio 50545, código PROPTI, monto 13.20): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
855,14881,RENHAB,-2574.0,2021-10-31,True,SIGNO_CONTABLE | USUARIO_MODIFICACION,ALTO,"Alerta en transacción 855 (folio 14881, código RENHAB, monto -2574.00): [SIGNO_CONTABLE | USUARIO_MODIFICACION] — cargo_monto_negativo: monto=-2574.00 en CARGO (t_carabo=0); debería ser positivo o estar marcado como cancelado; usuario_mod_distinto: creado por 'ALM', modificado por 'JEO' (monto alto)","cargo_monto_negativo: monto=-2574.00 en CARGO (t_carabo=0); debería ser positivo o estar marcado como cancelado | usuario_mod_distinto: creado por 'ALM', modificado por 'JEO' (monto alto)",50
298,148531,PROPTI,14.52,2026-03-01,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 298 (folio 148531, código PROPTI, monto 14.52): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'CQ3', modificado por ''","usuario_mod_distinto: creado por 'CQ3', modificado por ''",15
853,18073,RENHAB,1444.2,2021-12-18,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 853 (folio 18073, código RENHAB, monto 1444.20): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'ALM', modificado por 'AGH'","usuario_mod_distinto: creado por 'ALM', modificado por 'AGH'",15
653,111959,RENHAB,2859.42,2024-12-30,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 653 (folio 111959, código RENHAB, monto 2859.42): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por '' (monto alto)","usuario_mod_distinto: creado por 'EGT', modificado por '' (monto alto)",15
434,46044,PROPTI,48.0,2022-12-29,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 434 (folio 46044, código PROPTI, monto 48.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
276,30817,RENHAB,1672.0,2022-06-05,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 276 (folio 30817, código RENHAB, monto 1672.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'ALM', modificado por ''","usuario_mod_distinto: creado por 'ALM', modificado por ''",15
307,114560,RENHAB,1924.08,2025-02-03,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 307 (folio 114560, código RENHAB, monto 1924.08): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
1577,3276,RENHAB,1764.67,2021-04-21,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 1577 (folio 3276, código RENHAB, monto 1764.67): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'FJL', modificado por 'KJG'","usuario_mod_distinto: creado por 'FJL', modificado por 'KJG'",15
136,94524,TARDEB,1978.0,2024-05-29,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 136 (folio 94524, código TARDEB, monto 1978.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'VLN', modificado por ''","usuario_mod_distinto: creado por 'VLN', modificado por ''",15
488,10748,RENHAB,1759.46,2021-08-14,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 488 (folio 10748, código RENHAB, monto 1759.46): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'ALM', modificado por 'JEO'","usuario_mod_distinto: creado por 'ALM', modificado por 'JEO'",15
339,19630,RENHAB,1900.0,2022-01-11,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 339 (folio 19630, código RENHAB, monto 1900.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'ALM', modificado por ''","usuario_mod_distinto: creado por 'ALM', modificado por ''",15
152,108797,DEPHAB,1729.75,2024-11-21,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 152 (folio 108797, código DEPHAB, monto 1729.75): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'MLO', modificado por ''","usuario_mod_distinto: creado por 'MLO', modificado por ''",15
339,122519,PROPTI,87.12,2025-04-27,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 339 (folio 122519, código PROPTI, monto 87.12): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'DOB', modificado por ''","usuario_mod_distinto: creado por 'DOB', modificado por ''",15
166,34826,TARCRE,8304.0,2022-07-18,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 166 (folio 34826, código TARCRE, monto 8304.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'VAD', modificado por '' (monto alto)","usuario_mod_distinto: creado por 'VAD', modificado por '' (monto alto)",15
530,28528,PROPTI,12.0,2022-05-05,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 530 (folio 28528, código PROPTI, monto 12.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'AGH', modificado por ''","usuario_mod_distinto: creado por 'AGH', modificado por ''",15
55,59386,DEPHAB,3000.0,2023-05-20,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 55 (folio 59386, código DEPHAB, monto 3000.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'NO0', modificado por '' (monto alto)","usuario_mod_distinto: creado por 'NO0', modificado por '' (monto alto)",15
385,77986,PROPTI,-52.8,2023-12-03,True,SIGNO_CONTABLE | USUARIO_MODIFICACION,ALTO,"Alerta en transacción 385 (folio 77986, código PROPTI, monto -52.80): [SIGNO_CONTABLE | USUARIO_MODIFICACION] — cargo_monto_negativo: monto=-52.80 en CARGO (t_carabo=0); debería ser positivo o estar marcado como cancelado; usuario_mod_distinto: creado por 'EGT', modificado por 'MCZ'","cargo_monto_negativo: monto=-52.80 en CARGO (t_carabo=0); debería ser positivo o estar marcado como cancelado | usuario_mod_distinto: creado por 'EGT', modificado por 'MCZ'",50
185,145303,RENHAB,5110.34,2026-01-14,True,MONTO_ATIPICO | USUARIO_MODIFICACION,MEDIO,"Alerta en transacción 185 (folio 145303, código RENHAB, monto 5110.34): [MONTO_ATIPICO | USUARIO_MODIFICACION] — monto_atipico: monto_abs=5110.34, z=3.64 (umbral ±2.0) para código 'RENHAB'; usuario_mod_distinto: creado por 'CQ3', modificado por '' (monto alto)","monto_atipico: monto_abs=5110.34, z=3.64 (umbral ±2.0) para código 'RENHAB' | usuario_mod_distinto: creado por 'CQ3', modificado por '' (monto alto)",40
356,62002,PROPTI,52.8,2023-06-19,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 356 (folio 62002, código PROPTI, monto 52.80): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
462,148300,PROPTI,88.5,2026-02-22,True,MONTO_ATIPICO | USUARIO_MODIFICACION,MEDIO,"Alerta en transacción 462 (folio 148300, código PROPTI, monto 88.50): [MONTO_ATIPICO | USUARIO_MODIFICACION] — monto_atipico: monto_abs=88.50, z=2.06 (umbral ±2.0) para código 'PROPTI'; usuario_mod_distinto: creado por 'CQ3', modificado por ''","monto_atipico: monto_abs=88.50, z=2.06 (umbral ±2.0) para código 'PROPTI' | usuario_mod_distinto: creado por 'CQ3', modificado por ''",40
241,73534,PROPTI,26.4,2023-10-10,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 241 (folio 73534, código PROPTI, monto 26.40): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'JLS', modificado por ''","usuario_mod_distinto: creado por 'JLS', modificado por ''",15
770,4703,RENHAB,1818.55,2021-05-12,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 770 (folio 4703, código RENHAB, monto 1818.55): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'MCC', modificado por ''","usuario_mod_distinto: creado por 'MCC', modificado por ''",15
555,37595,PROPTI,48.0,2022-08-14,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 555 (folio 37595, código PROPTI, monto 48.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'ALM', modificado por ''","usuario_mod_distinto: creado por 'ALM', modificado por ''",15
150,DEP103,TRANSF,36430.0,2021-03-22,True,MONTO_ATIPICO | USUARIO_MODIFICACION,MEDIO,"Alerta en transacción 150 (folio DEP103, código TRANSF, monto 36430.00): [MONTO_ATIPICO | USUARIO_MODIFICACION] — monto_atipico: monto_abs=36430.00, z=3.98 (umbral ±2.0) para código 'TRANSF'; usuario_mod_distinto: creado por 'MDS', modificado por '' (monto alto)","monto_atipico: monto_abs=36430.00, z=3.98 (umbral ±2.0) para código 'TRANSF' | usuario_mod_distinto: creado por 'MDS', modificado por '' (monto alto)",40
